2018-01-06T00:17:48, 15.2375
2018-01-06T00:17:59, 15.2375
2018-01-06T00:19:54, 15.125
2018-01-06T00:20:02, 15.125
2018-01-06T00:21:03, 15.0125
2018-01-06T00:22:04, 15.2375
2018-01-06T00:23:06, 15.125
2018-01-06T00:24:03, 15.0125
2018-01-06T00:25:03, 14.9
2018-01-06T00:26:07, 15.35
2018-01-06T00:27:03, 15.2375
2018-01-06T00:28:04, 15.0125
2018-01-06T00:29:03, 15.0125
2018-01-06T00:30:04, 14.9
2018-01-06T00:31:03, 14.9
2018-01-06T00:32:04, 15.2375
2018-01-06T00:33:01, 15.125
2018-01-06T00:34:04, 14.9
2018-01-06T00:35:04, 14.9
2018-01-06T00:36:03, 14.9
2018-01-06T00:37:04, 15.0125
2018-01-06T00:38:02, 15.0125
2018-01-06T00:39:06, 15.0125
2018-01-06T00:40:03, 14.675
2018-01-06T00:41:04, 14.675
2018-01-06T00:42:04, 15.0125
2018-01-06T00:43:03, 14.675
2018-01-06T00:44:03, 14.675
2018-01-06T00:45:07, 14.5625
2018-01-06T00:46:03, 14.7875
2018-01-06T00:47:04, 14.5625
2018-01-06T00:48:02, 14.5625
2018-01-06T00:49:03, 14.5625
2018-01-06T00:50:03, 14.5625
2018-01-06T00:51:04, 14.3375
2018-01-06T00:52:03, 14.45
2018-01-06T00:53:03, 14.1125
2018-01-06T00:54:05, 14.45
2018-01-06T00:55:04, 14.45
2018-01-06T00:56:03, 14.45
2018-01-06T00:57:04, 14.45
2018-01-06T00:58:03, 14.45
2018-01-06T00:59:03, 14.5625
2018-01-06T01:00:03, 14.1125
2018-01-06T01:01:06, 14
2018-01-06T01:02:06, 14.1125
2018-01-06T01:03:03, 14
2018-01-06T01:04:03, 14
2018-01-06T01:05:04, 14.1125
2018-01-06T01:06:03, 14.225
2018-01-06T01:07:03, 14.5625
2018-01-06T01:08:05, 14.3375
2018-01-06T01:09:06, 14.225
2018-01-06T01:10:03, 14.225
2018-01-06T01:11:07, 14.5625
2018-01-06T01:12:04, 14.675
2018-01-06T01:13:03, 14.225
2018-01-06T01:14:04, 14.45
2018-01-06T01:15:03, 14.225
2018-01-06T01:16:03, 14.1125
2018-01-06T01:17:04, 14
2018-01-06T01:18:03, 14
2018-01-06T01:19:03, 14.1125
2018-01-06T01:20:04, 14.1125
2018-01-06T01:21:06, 14.1125
2018-01-06T01:22:04, 14.1125
2018-01-06T01:23:03, 14.1125
2018-01-06T01:24:04, 14.5625
2018-01-06T01:25:03, 14.3375
2018-01-06T01:26:03, 14.5625
2018-01-06T01:27:04, 14.225
2018-01-06T01:28:04, 14
2018-01-06T01:29:04, 14.1125
2018-01-06T01:30:03, 14
2018-01-06T01:31:03, 14.225
2018-01-06T01:32:05, 14.225
2018-01-06T01:33:04, 13.6625
2018-01-06T01:34:03, 14
2018-01-06T01:35:07, 13.8875
2018-01-06T01:36:03, 14
2018-01-06T01:37:05, 13.8875
2018-01-06T01:38:07, 13.55
2018-01-06T01:39:04, 13.1
2018-01-06T01:40:04, 13.2125
2018-01-06T01:41:03, 12.9875
2018-01-06T01:42:03, 13.325
2018-01-06T01:43:06, 13.4375
2018-01-06T01:44:04, 13.775
2018-01-06T01:45:03, 13.6625
2018-01-06T01:46:04, 13.55
2018-01-06T01:47:03, 13.55
2018-01-06T01:48:04, 13.55
2018-01-06T01:49:06, 13.8875
2018-01-06T01:50:06, 14
2018-01-06T01:51:06, 14
2018-01-06T01:52:03, 13.8875
2018-01-06T01:53:05, 13.775
2018-01-06T01:54:03, 13.775
2018-01-06T01:55:04, 14
2018-01-06T01:56:03, 14.1125
2018-01-06T01:57:03, 13.8875
2018-01-06T01:58:04, 14.225
2018-01-06T01:59:04, 14.1125
2018-01-06T02:00:03, 13.775
2018-01-06T02:01:03, 13.8875
2018-01-06T02:02:03, 13.6625
2018-01-06T02:03:02, 13.325
2018-01-06T02:04:03, 13.325
2018-01-06T02:05:04, 13.6625
2018-01-06T02:06:03, 13.6625
2018-01-06T02:07:03, 13.325
2018-01-06T02:08:07, 13.55
2018-01-06T02:09:03, 13.55
2018-01-06T02:10:04, 13.2125
2018-01-06T02:11:04, 13.325
